participant_id,age,gender,employment_status,city_tier,monthly_income,FL1,FL2,FL3,FL4,FL5,IB1,IB2,IB3,IB4,IB5,SS1,SS2,SS3,SS4,SD1,SD2,SD3,SD4,SD5,BH1,BH2,BH3,BH4,essential_expenses,discretionary_expenses,monthly_savings,debt_payment,total_expenses,savings_rate,expense_to_income_ratio,financial_literacy_score,impulse_buying_score,stress_spending_score,saving_discipline_score,budgeting_habit_score
FB0483,23,Female,Full-time Employee,Tier 2,120000.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,3.0,40844.0,18180.0,28112.0,1096.0,60120.0,0.234,0.501,3.6,2.8,2.0,3.0,2.25
FB0484,18,Male,Student,Tier 1,113233.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,51313.0,5423.0,6672.0,0.0,56736.0,0.059,0.501,2.0,2.4,1.75,2.25,2.0
FB0485,18,Female,Full-time Employee,Tier 3,120000.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,,3.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,32363.0,31657.0,27115.0,16144.0,80164.0,0.226,0.668,4.0,4.5,3.5,3.2,3.25
FB0486,20,Female,Student,Tier 2,103835.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,5.0,3.0,4.0,2.0,,2.0,3.0,29554.0,15040.0,31516.0,2842.0,47436.0,0.304,0.457,3.4,2.4,2.75,3.6,2.3333333333333335
FB0487,27,Male,Full-time Employee,Tier 1,120000.0,3.0,2.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,41777.0,15206.0,9134.0,4549.0,61532.0,0.076,0.513,2.8,3.8,1.75,2.2,2.25
FB0488,23,Male,Full-time Employee,Tier 1,120000.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,2.0,5.0,4.0,5.0,4.0,44284.0,32219.0,30577.0,13270.0,89773.0,0.255,0.748,4.0,4.2,4.75,3.2,4.5
FB0489,29,Female,Student,Tier 3,72236.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,22253.0,16878.0,19627.0,7788.0,46919.0,0.272,0.65,2.0,3.4,5.0,4.4,3.25
FB0490,28,Female,Student,Tier 1,120000.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,65202.0,26614.0,0.0,2202.0,94018.0,0.0,0.783,2.4,3.2,2.75,1.2,2.5
FB0491,33,Male,Full-time Employee,Tier 2,120000.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,38372.0,27270.0,9686.0,13184.0,78826.0,0.081,0.657,3.2,4.8,3.75,2.0,1.0
FB0492,22,Female,Freelancer,Tier 1,120000.0,3.0,4.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,37296.0,12484.0,5116.0,0.0,49780.0,0.043,0.415,3.6,2.0,3.25,1.2,2.5
FB0493,22,Female,Full-time Employee,Tier 1,120000.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,59689.0,30581.0,32295.0,11205.0,101475.0,0.269,0.846,3.4,3.2,4.75,3.6,3.5
FB0494,28,Male,Student,Tier 2,85661.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,33689.0,18785.0,25698.0,7370.0,59844.0,0.3,0.699,4.2,4.4,2.75,3.8,5.0
FB0495,22,Other,Full-time Employee,Tier 2,120000.0,5.0,4.0,5.0,5.0,5.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,48250.0,13137.0,29629.0,1887.0,63274.0,0.247,0.527,4.8,2.8,1.25,3.6,4.5
FB0496,26,Female,Full-time Employee,Tier 1,120000.0,,4.0,5.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,5.0,5.0,4.0,4.0,5.0,1.0,3.0,1.0,1.0,68100.0,20989.0,45819.0,6896.0,95985.0,0.382,0.8,4.25,2.4,1.5,4.6,1.5
FB0497,33,Female,Intern,Tier 2,120000.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,59799.0,15324.0,27164.0,0.0,75123.0,0.226,0.626,3.6,2.4,2.5,3.6,4.25
FB0498,18,Female,Student,Tier 1,120000.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,5.0,3.0,5.0,5.0,39768.0,12883.0,27968.0,2835.0,55486.0,0.233,0.462,3.4,2.4,2.75,2.8,4.5
FB0499,22,Female,Full-time Employee,Tier 1,120000.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,76645.0,13162.0,23763.0,387.0,90194.0,0.198,0.752,4.2,2.2,2.0,2.6,3.25
FB0500,34,Male,Unemployed,Tier 3,66763.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,21874.0,15674.0,9777.0,8235.0,45783.0,0.146,0.686,2.6,3.8,3.5,2.6,2.5
FB0501,29,Male,Student,Tier 2,116416.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,56248.0,26611.0,8001.0,8405.0,91264.0,0.069,0.784,1.2,4.0,3.75,2.4,2.0
FB0502,27,Male,Student,Tier 1,92325.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,,3.0,3.0,4.0,3.0,3.0,3.0,2.0,43008.0,7757.0,18324.0,3530.0,54295.0,0.198,0.588,3.6,3.0,2.0,3.25,2.75
FB0503,27,Male,Student,Tier 3,120000.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,44692.0,17601.0,26806.0,4333.0,66626.0,0.223,0.555,2.6,3.2,2.0,4.4,3.75
FB0504,27,Female,Full-time Employee,Tier 1,120000.0,4.0,4.0,5.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,42430.0,21455.0,25494.0,511.0,64396.0,0.212,0.537,4.0,2.8,1.75,3.0,3.75
FB0505,32,Male,Full-time Employee,Tier 1,120000.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,34775.0,16516.0,52455.0,0.0,51291.0,0.437,0.427,5.0,2.4,2.0,4.4,4.75
FB0506,18,Female,Full-time Employee,Tier 1,120000.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,,3.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,80527.0,16547.0,35697.0,2804.0,99878.0,0.297,0.832,4.0,3.0,2.3333333333333335,4.6,4.5
FB0507,23,Male,Intern,Tier 1,120000.0,2.0,3.0,2.0,2.0,2.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,54037.0,22777.0,26750.0,11127.0,87941.0,0.223,0.733,2.2,3.8,2.75,3.2,4.25
FB0508,20,Female,Freelancer,Tier 1,120000.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,3.0,3.0,3.0,3.0,42879.0,12444.0,6611.0,4693.0,60016.0,0.055,0.5,2.6,2.8,2.25,1.75,3.0
FB0509,25,Male,Student,Tier 2,113941.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,43160.0,19697.0,23800.0,4947.0,67804.0,0.209,0.595,4.0,2.6,3.25,3.0,3.75
FB0510,26,Female,Student,Tier 1,120000.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,72201.0,20234.0,9156.0,5521.0,97956.0,0.076,0.816,2.2,3.2,3.75,1.8,2.75
FB0511,31,Female,Freelancer,Tier 1,120000.0,1.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,2.0,3.0,5.0,5.0,5.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,54839.0,25029.0,13023.0,6271.0,86139.0,0.109,0.718,3.0,2.6,4.75,2.8,3.75
FB0512,29,Other,Freelancer,Tier 2,89846.0,3.0,2.0,3.0,3.0,2.0,5.0,5.0,3.0,4.0,3.0,,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,38057.0,23919.0,11844.0,4632.0,66608.0,0.132,0.741,2.6,4.0,3.6666666666666665,3.0,3.75
FB0513,20,Female,Full-time Employee,Tier 1,120000.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,52401.0,22128.0,18549.0,3289.0,77818.0,0.155,0.648,3.6,2.0,3.25,2.0,2.25
FB0514,20,Female,Intern,Tier 1,120000.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,58332.0,9281.0,18940.0,4491.0,72104.0,0.158,0.601,3.2,3.2,2.75,4.0,3.0
FB0515,23,Male,Student,Tier 2,120000.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,48735.0,6818.0,17572.0,0.0,55553.0,0.146,0.463,2.2,2.6,3.25,2.6,1.5
FB0516,33,Male,Full-time Employee,Tier 2,120000.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,39021.0,18497.0,17808.0,4501.0,62019.0,0.148,0.517,3.4,2.8,3.5,1.8,1.75
FB0517,18,Female,Student,Tier 2,120000.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,37507.0,22411.0,29914.0,10583.0,70501.0,0.249,0.588,3.4,3.6,2.25,3.8,4.5
FB0518,22,Female,Student,Tier 1,120000.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,50513.0,19070.0,28537.0,3937.0,73520.0,0.238,0.613,4.2,3.4,3.75,3.0,3.5
FB0519,31,Female,Student,Tier 1,56078.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,13136.0,8687.0,2377.0,2017.0,23840.0,0.042,0.425,2.4,3.8,2.5,2.8,2.6666666666666665
FB0520,26,Female,Unemployed,Tier 2,71151.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,25984.0,8452.0,7056.0,1183.0,35619.0,0.099,0.501,2.8,3.0,2.5,3.6,3.5
FB0521,33,Male,Student,Tier 1,39204.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,19783.0,500.0,11201.0,0.0,20283.0,0.286,0.517,3.6,2.4,1.25,3.4,3.0
FB0522,24,Female,Unemployed,Tier 3,78173.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,33899.0,16285.0,18396.0,2728.0,52912.0,0.235,0.677,3.6,3.6,2.5,3.4,3.75
FB0523,32,Male,Full-time Employee,Tier 2,120000.0,4.0,5.0,4.0,5.0,5.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,43571.0,17734.0,40717.0,8449.0,69754.0,0.339,0.581,4.6,3.0,4.0,3.0,3.5
FB0524,20,Female,Full-time Employee,Tier 1,120000.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,65818.0,15834.0,36385.0,3014.0,84666.0,0.303,0.706,2.6,3.2,2.5,4.0,3.25
FB0525,18,Male,Student,Tier 2,120000.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,,4.0,5.0,5.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,52146.0,19378.0,31214.0,2518.0,74042.0,0.26,0.617,3.6,2.5,4.5,2.8,3.5
FB0526,28,Female,Freelancer,Tier 1,120000.0,4.0,3.0,3.0,4.0,5.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,3.0,3.0,59187.0,9996.0,37204.0,0.0,69183.0,0.31,0.577,3.8,2.4,1.5,5.0,2.75
FB0527,25,Male,Student,Tier 1,120000.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,57529.0,13870.0,25599.0,6550.0,77949.0,0.213,0.65,3.0,2.6,2.5,3.0,4.5
FB0528,24,Female,Full-time Employee,Tier 1,120000.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,61605.0,24317.0,30600.0,5709.0,91631.0,0.255,0.764,4.0,4.0,3.5,3.6,3.5
FB0529,28,Female,Intern,Tier 1,120000.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,58931.0,24173.0,15754.0,11142.0,94246.0,0.131,0.785,3.0,3.8,3.0,3.2,2.0
FB0530,26,Female,Student,Tier 1,120000.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,56143.0,3414.0,28498.0,5212.0,64769.0,0.237,0.54,2.8,2.8,2.75,3.2,2.5
FB0531,23,Female,Full-time Employee,Tier 1,120000.0,3.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,53579.0,37082.0,16631.0,9034.0,99695.0,0.139,0.831,2.4,4.4,3.75,3.0,1.75
FB0532,21,Female,Full-time Employee,Tier 2,120000.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,5.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,22149.0,2058.0,17726.0,0.0,24207.0,0.148,0.202,2.8,1.4,2.0,3.4,3.25
FB0533,18,Female,Full-time Employee,Tier 1,120000.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,65134.0,33121.0,15786.0,16649.0,114904.0,0.132,0.958,3.0,5.0,3.75,2.2,2.75
FB0534,23,Female,Full-time Employee,Tier 1,120000.0,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,4.0,4.0,3.0,,3.0,3.0,4.0,4.0,4.0,,4.0,4.0,3.0,3.0,3.0,57990.0,22500.0,14326.0,8094.0,88584.0,0.119,0.738,3.2,3.5,3.0,4.0,3.25
FB0535,23,Female,Student,Tier 1,69095.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,37026.0,11021.0,20687.0,1582.0,49629.0,0.299,0.718,3.4,2.6,3.25,3.0,4.25
FB0536,22,Female,Student,Tier 1,116181.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,,5.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,52378.0,35177.0,30307.0,10929.0,98484.0,0.261,0.848,3.4,3.8,5.0,4.25,4.25
FB0537,25,Male,Student,Tier 1,80994.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,,2.0,41355.0,7530.0,8368.0,147.0,49032.0,0.103,0.605,1.2,3.2,1.75,2.6,1.6666666666666667
FB0538,28,Male,Full-time Employee,Tier 2,120000.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,,4.0,4.0,4.0,4.0,51814.0,19321.0,22650.0,2769.0,73904.0,0.189,0.616,3.0,2.2,3.0,3.0,4.0
FB0539,29,Female,Full-time Employee,Tier 1,120000.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,2.0,2.0,3.0,58348.0,19619.0,45613.0,3792.0,81759.0,0.38,0.681,2.6,2.8,2.75,4.6,2.25
FB0540,27,Female,Freelancer,Tier 3,120000.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,53225.0,24765.0,27494.0,6634.0,84624.0,0.229,0.705,3.4,3.4,3.75,3.2,2.25
FB0541,30,Male,Student,Tier 2,102515.0,5.0,5.0,4.0,4.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,31651.0,16060.0,31603.0,2296.0,50007.0,0.308,0.488,4.6,2.4,2.5,4.0,3.0
FB0542,23,Male,Student,Tier 1,120000.0,5.0,3.0,4.0,,4.0,4.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,50854.0,19531.0,42137.0,2440.0,72825.0,0.351,0.607,4.0,3.2,2.0,3.8,4.25
FB0543,32,Male,Student,Tier 1,102138.0,3.0,5.0,4.0,5.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,45164.0,14675.0,12599.0,5279.0,65118.0,0.123,0.638,4.2,2.8,2.25,2.8,2.75
FB0544,25,Female,Unemployed,Tier 2,75622.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,38649.0,11969.0,24002.0,3983.0,54601.0,0.317,0.722,4.2,2.8,3.5,2.8,4.0
FB0545,20,Female,Full-time Employee,Tier 2,120000.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,60700.0,24349.0,15013.0,4716.0,89765.0,0.125,0.748,3.0,3.6,3.5,2.2,3.25
FB0546,35,Male,Student,Tier 1,120000.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,47384.0,20759.0,23430.0,6408.0,74551.0,0.195,0.621,3.8,3.6,2.75,3.0,4.5
FB0547,24,Female,Full-time Employee,Tier 1,120000.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,,4.0,3.0,3.0,3.0,3.0,46803.0,34031.0,25096.0,2587.0,83421.0,0.209,0.695,2.6,4.2,3.75,3.75,3.0
FB0548,19,Female,Student,Tier 3,120000.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,39877.0,23188.0,0.0,8763.0,71828.0,0.0,0.599,1.2,2.75,3.75,2.6,1.5
FB0549,19,Male,Full-time Employee,Tier 2,120000.0,2.0,,3.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,35801.0,18854.0,1919.0,6794.0,61449.0,0.016,0.512,2.25,3.0,1.25,1.4,1.25
FB0550,27,Female,Student,Tier 3,120000.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,37393.0,17227.0,18807.0,8837.0,63457.0,0.157,0.529,3.2,2.6,3.75,3.2,3.0
FB0551,21,Female,Full-time Employee,Tier 3,120000.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,48471.0,16371.0,28554.0,10952.0,75794.0,0.238,0.632,3.4,3.2,3.0,3.6,1.5
FB0552,22,Male,Student,Tier 2,120000.0,3.0,3.0,3.0,4.0,2.0,,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,63103.0,26587.0,10257.0,13395.0,103085.0,0.085,0.859,3.0,5.0,2.0,3.2,2.75
FB0553,28,Female,Student,Tier 1,93157.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,35298.0,23951.0,8012.0,7863.0,67112.0,0.086,0.72,2.0,3.0,4.75,3.2,1.5
FB0554,32,Female,Intern,Tier 1,120000.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,60456.0,25200.0,26073.0,6994.0,92650.0,0.217,0.772,2.2,3.6,3.75,3.8,4.25
FB0555,27,Male,Freelancer,Tier 1,120000.0,4.0,4.0,5.0,4.0,3.0,2.0,5.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,48387.0,20277.0,33397.0,5003.0,73667.0,0.278,0.614,4.0,3.6,2.5,3.8,3.5
FB0556,29,Male,Student,Tier 2,60170.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,22637.0,18080.0,10963.0,7627.0,48344.0,0.182,0.803,3.2,3.8,4.0,4.0,3.5
FB0557,34,Female,Student,Tier 1,120000.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,37476.0,17757.0,39613.0,10931.0,66164.0,0.33,0.551,4.0,3.6,3.25,3.6,4.0
FB0558,20,Female,Full-time Employee,Tier 2,120000.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,64078.0,20972.0,25171.0,8294.0,93344.0,0.21,0.778,3.4,2.8,3.25,3.6,3.5
FB0559,24,Male,Intern,Tier 1,120000.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,58340.0,14437.0,8762.0,5456.0,78233.0,0.073,0.652,2.2,3.0,2.0,1.8,2.25
FB0560,27,Male,Intern,Tier 1,120000.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,59993.0,18230.0,13116.0,9106.0,87329.0,0.109,0.728,3.2,3.0,2.0,3.0,3.5
FB0561,18,Male,Student,Tier 2,114769.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,51683.0,7229.0,25967.0,4559.0,63471.0,0.226,0.553,3.0,2.6,2.25,2.8,2.5
FB0562,34,Male,Intern,Tier 2,120000.0,3.0,3.0,3.0,4.0,4.0,,3.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,4.0,41071.0,34822.0,12638.0,21737.0,97630.0,0.105,0.814,3.4,4.25,4.5,1.8,3.75
